year,state,income,weights
2015,NORTH CAROLINA,22900,0.001
2015,NEW JERSEY,182800,0.001
2015,INDIANA,67500,0.001
2015,CALIFORNIA,74000,0.001
2015,NORTH CAROLINA,36000,0.001
2015,SOUTH DAKOTA,70054,0.001
2015,NEW YORK,8800,0.001
2015,VIRGINIA,125800,0.001
2015,MICHIGAN,18600,0.001
2015,NEW JERSEY,8400,0.001
2015,OREGON,87800,0.001
2015,NEW YORK,35000,0.001
2015,KENTUCKY,4660,0.001
2015,COLORADO,84000,0.001
2015,KANSAS,32000,0.001
2015,NEW MEXICO,56800,0.001
2015,GEORGIA,21000,0.001
2015,NORTH CAROLINA,93800,0.001
2015,NORTH CAROLINA,108000,0.001
2015,MICHIGAN,50100,0.001
2015,PENNSYLVANIA,32000,0.001
2015,KENTUCKY,15000,0.001
2015,OHIO,8800,0.001
2015,CALIFORNIA,966000,0.001
2015,LOUISIANA,4600,0.001
2015,FLORIDA,11800,0.001
2015,PENNSYLVANIA,123600,0.001
2015,WISCONSIN,52600,0.001
2015,GEORGIA,260000,0.001
2015,FLORIDA,81000,0.001
2015,SOUTH CAROLINA,108000,0.001
2015,MISSOURI,106730,0.001
2015,OHIO,24000,0.001
2015,NORTH DAKOTA,155000,0.001
2015,OREGON,133600,0.001
2015,ILLINOIS,153200,0.001
2015,NEW JERSEY,62900,0.001
2015,GEORGIA,75600,0.001
2015,CALIFORNIA,54000,0.001
2015,NEW MEXICO,148000,0.001
2015,CALIFORNIA,106500,0.001
2015,WISCONSIN,25900,0.001
2015,MASSACHUSETTS,110000,0.001
2015,ILLINOIS,77400,0.001
2015,PENNSYLVANIA,94000,0.001
2015,NEW HAMPSHIRE,80800,0.001
2015,GEORGIA,144000,0.001
2015,TEXAS,16900,0.001
2015,ARKANSAS,128780,0.001
2015,COLORADO,135000,0.001
2015,NEW YORK,40000,0.001
2015,INDIANA,25100,0.001
2015,VIRGINIA,200,0.001
2015,LOUISIANA,42304,0.001
2015,TEXAS,6000,0.001
2015,IOWA,91000,0.001
2015,NEW YORK,127000,0.001
2015,NEW YORK,52300,0.001
2015,MARYLAND,85800,0.001
2015,CALIFORNIA,30000,0.001
2015,MARYLAND,75500,0.001
2015,MINNESOTA,142900,0.001
2015,FLORIDA,14900,0.001
2015,MICHIGAN,60000,0.001
2015,INDIANA,14800,0.001
2015,TEXAS,14100,0.001
2015,NEW YORK,127300,0.001
2015,WASHINGTON,82000,0.001
2015,CALIFORNIA,94000,0.001
2015,MICHIGAN,220000,0.001
2015,CALIFORNIA,4000,0.001
2015,FLORIDA,74000,0.001
2015,CALIFORNIA,126000,0.001
2015,NEW YORK,61000,0.001
2015,MASSACHUSETTS,55100,0.001
2015,LOUISIANA,4600,0.001
2015,ILLINOIS,52100,0.001
2015,WISCONSIN,135000,0.001
2015,TENNESSEE,43000,0.001
2015,WASHINGTON,107000,0.001
2015,CALIFORNIA,110000,0.001
2015,COLORADO,245500,0.001
2015,COLORADO,31700,0.001
2015,ALABAMA,40000,0.001
2015,NEW HAMPSHIRE,10700,0.001
2015,CALIFORNIA,124000,0.001
2015,TEXAS,21000,0.001
2015,CONNECTICUT,17300,0.001
2015,ILLINOIS,150000,0.001
2015,MICHIGAN,21600,0.001
2015,CONNECTICUT,163000,0.001
2015,MICHIGAN,21300,0.001
2015,NEBRASKA,50000,0.001
2015,TEXAS,55000,0.001
2015,TEXAS,72000,0.001
2015,SOUTH DAKOTA,117200,0.001
2015,CALIFORNIA,131000,0.001
2015,OKLAHOMA,100100,0.001
2015,MISSISSIPPI,130800,0.001
2015,SOUTH CAROLINA,21200,0.001
2015,TEXAS,17000,0.001
2015,TEXAS,190000,0.001
2015,CALIFORNIA,20000,0.001
2015,CALIFORNIA,19000,0.001
2015,TENNESSEE,177000,0.001
2015,CALIFORNIA,166600,0.001
2015,TEXAS,150170,0.001
2015,NEW YORK,115000,0.001
2015,TEXAS,39500,0.001
2015,ILLINOIS,20,0.001
2015,GEORGIA,44590,0.001
2015,ILLINOIS,130000,0.001
2015,INDIANA,59300,0.001
2015,NEW YORK,150000,0.001
2015,HAWAII,72300,0.001
2015,NORTH CAROLINA,25000,0.001
2015,ILLINOIS,20,0.001
2015,TENNESSEE,47470,0.001
2015,NEW YORK,152700,0.001
2015,INDIANA,65000,0.001
2015,OHIO,14000,0.001
2015,PENNSYLVANIA,658000,0.001
2015,CALIFORNIA,9600,0.001
2015,NEW YORK,89004,0.001
2015,LOUISIANA,67000,0.001
2015,OHIO,80000,0.001
2015,TEXAS,651000,0.001
2015,CALIFORNIA,124000,0.001
2015,ARKANSAS,39000,0.001
2015,MISSISSIPPI,85000,0.001
2015,NORTH CAROLINA,11400,0.001
2015,MISSISSIPPI,15300,0.001
2015,CALIFORNIA,42700,0.001
2015,CALIFORNIA,55600,0.001
2015,OHIO,21900,0.001
2015,ILLINOIS,80000,0.001
2015,OHIO,40300,0.001
2015,ILLINOIS,125000,0.001
2015,WASHINGTON,36200,0.001
2015,NORTH CAROLINA,40000,0.001
2015,MISSISSIPPI,17300,0.001
2015,MICHIGAN,53000,0.001
2015,GEORGIA,45000,0.001
2015,CALIFORNIA,96240,0.001
2015,OHIO,18000,0.001
2015,ALABAMA,120000,0.001
2015,CALIFORNIA,7300,0.001
2015,MINNESOTA,8000,0.001
2015,NEW YORK,15000,0.001
2015,MARYLAND,24780,0.001
2015,ARIZONA,10300,0.001
2015,ILLINOIS,125000,0.001
2015,TEXAS,107400,0.001
2015,MAINE,324501,0.001
2015,MINNESOTA,9600,0.001
2015,TEXAS,60380,0.001
2015,COLORADO,80450,0.001
2015,NEW YORK,18000,0.001
2015,NEW YORK,6500,0.001
2015,WEST VIRGINIA,84020,0.001
2015,INDIANA,18000,0.001
2015,GEORGIA,44590,0.001
2015,OHIO,175000,0.001
2015,MICHIGAN,49500,0.001
2015,TEXAS,60000,0.001
2015,ARKANSAS,67950,0.001
2015,ILLINOIS,53000,0.001
2015,WISCONSIN,100600,0.001
2015,UTAH,81250,0.001
2015,MICHIGAN,9000,0.001
2015,CALIFORNIA,36000,0.001
2015,TEXAS,107400,0.001
2015,KENTUCKY,280,0.001
2015,CALIFORNIA,14800,0.001
2015,MARYLAND,43020,0.001
2015,FLORIDA,12000,0.001
2015,OHIO,42700,0.001
2015,PENNSYLVANIA,75100,0.001
2015,NEW YORK,52300,0.001
2015,NORTH CAROLINA,75600,0.001
2015,MASSACHUSETTS,337000,0.001
2015,CALIFORNIA,51000,0.001
2015,CALIFORNIA,99000,0.001
2015,OKLAHOMA,44000,0.001
2015,NEW YORK,37600,0.001
2015,CALIFORNIA,10000,0.001
2015,INDIANA,53000,0.001
2015,ILLINOIS,514200,0.001
2015,GEORGIA,51000,0.001
2015,SOUTH CAROLINA,93900,0.001
2015,CALIFORNIA,161000,0.001
2015,CALIFORNIA,55900,0.001
2015,MINNESOTA,41300,0.001
2015,TEXAS,28000,0.001
2015,NEW YORK,10200,0.001
2015,FLORIDA,51400,0.001
2015,NEW JERSEY,169000,0.001
2015,CALIFORNIA,115100,0.001
2015,TEXAS,29400,0.001
2015,ALABAMA,49200,0.001
2015,TEXAS,199000,0.001
2015,NEBRASKA,46000,0.001
2015,ILLINOIS,105000,0.001
2015,CALIFORNIA,29500,0.001
2015,CALIFORNIA,90500,0.001
2015,KANSAS,37700,0.001
2015,CALIFORNIA,110000,0.001
2015,NEW YORK,17000,0.001
2015,NEW JERSEY,8000,0.001
2015,FLORIDA,92000,0.001
2015,MARYLAND,59000,0.001
2015,MICHIGAN,85250,0.001
2015,MASSACHUSETTS,8520,0.001
2015,MINNESOTA,118000,0.001
2015,SOUTH CAROLINA,37500,0.001
2015,LOUISIANA,29400,0.001
2015,MISSOURI,64000,0.001
2015,ILLINOIS,59400,0.001
2015,MISSOURI,81000,0.001
2015,NEW JERSEY,45000,0.001
2015,PENNSYLVANIA,72200,0.001
2015,CALIFORNIA,61700,0.001
2015,ALABAMA,8400,0.001
2015,KENTUCKY,59000,0.001
2015,NORTH CAROLINA,43500,0.001
2015,CALIFORNIA,12000,0.001
2015,CALIFORNIA,375000,0.001
2015,SOUTH CAROLINA,139700,0.001
2015,INDIANA,74100,0.001
2015,WISCONSIN,140000,0.001
2015,VIRGINIA,80000,0.001
2015,TEXAS,47600,0.001
2015,MASSACHUSETTS,15000,0.001
2015,MICHIGAN,35000,0.001
2015,NEW YORK,9600,0.001
2015,FLORIDA,37600,0.001
2015,ARIZONA,36000,0.001
2015,CALIFORNIA,210660,0.001
2015,ILLINOIS,581100,0.001
2015,NEW HAMPSHIRE,20000,0.001
2015,FLORIDA,90000,0.001
2015,GEORGIA,11000,0.001
2015,CALIFORNIA,175000,0.001
2015,ARIZONA,2080,0.001
2015,OREGON,27100,0.001
2015,VIRGINIA,106920,0.001
2015,WASHINGTON,104000,0.001
2015,WASHINGTON,72000,0.001
2015,MICHIGAN,41500,0.001
2015,TEXAS,93000,0.001
2015,FLORIDA,30000,0.001
2015,ILLINOIS,132000,0.001
2015,MARYLAND,50000,0.001
2015,ILLINOIS,60000,0.001
2015,MICHIGAN,19900,0.001
2015,PENNSYLVANIA,183500,0.001
2015,INDIANA,65000,0.001
2015,FLORIDA,129800,0.001
2015,NEW YORK,8300,0.001
2015,NEW JERSEY,49600,0.001
2015,TEXAS,53400,0.001
2015,OKLAHOMA,31800,0.001
2015,MONTANA,125000,0.001
2015,KENTUCKY,98700,0.001
2015,CALIFORNIA,1e+05,0.001
2015,WASHINGTON,91000,0.001
2015,NEW MEXICO,24000,0.001
2015,NORTH CAROLINA,176000,0.001
2015,NEW YORK,216000,0.001
2015,CALIFORNIA,152250,0.001
2015,GEORGIA,11000,0.001
2015,VIRGINIA,183000,0.001
2015,NEW YORK,105100,0.001
2015,MICHIGAN,64000,0.001
2015,TEXAS,27600,0.001
2015,NORTH CAROLINA,47520,0.001
2015,VIRGINIA,80000,0.001
2015,COLORADO,27700,0.001
2015,NEW MEXICO,154000,0.001
2015,COLORADO,150000,0.001
2015,NEW JERSEY,86700,0.001
2015,CALIFORNIA,46800,0.001
2015,WISCONSIN,105700,0.001
2015,OHIO,56700,0.001
2015,WISCONSIN,40200,0.001
2015,INDIANA,14000,0.001
2015,NEW YORK,18900,0.001
2015,FLORIDA,90000,0.001
2015,NEVADA,52000,0.001
2015,VIRGINIA,200,0.001
2015,NEW MEXICO,50500,0.001
2015,MASSACHUSETTS,121000,0.001
2015,NORTH CAROLINA,38000,0.001
2015,ILLINOIS,85800,0.001
2015,OREGON,6000,0.001
2015,ALABAMA,17400,0.001
2015,MISSISSIPPI,65000,0.001
2015,ARKANSAS,120000,0.001
2015,GEORGIA,17800,0.001
2015,NORTH CAROLINA,114000,0.001
2015,FLORIDA,65400,0.001
2015,KENTUCKY,136780,0.001
2015,INDIANA,112000,0.001
2015,ILLINOIS,40000,0.001
2015,ALABAMA,36200,0.001
2015,FLORIDA,35000,0.001
2015,MISSOURI,39000,0.001
2015,MICHIGAN,142000,0.001
2015,VIRGINIA,288180,0.001
2015,TEXAS,74500,0.001
2015,NEW JERSEY,465300,0.001
2015,NEW JERSEY,39000,0.001
2015,ILLINOIS,26800,0.001
2015,FLORIDA,220200,0.001
2015,MICHIGAN,97000,0.001
2015,TEXAS,7500,0.001
2015,OHIO,20010,0.001
2015,NEW JERSEY,155000,0.001
2015,TENNESSEE,10800,0.001
2015,TENNESSEE,185000,0.001
2015,HAWAII,16600,0.001
2015,PENNSYLVANIA,94200,0.001
2015,PENNSYLVANIA,32800,0.001
2015,MICHIGAN,82600,0.001
2015,OKLAHOMA,90100,0.001
2015,MARYLAND,74000,0.001
2015,TENNESSEE,10000,0.001
2015,MARYLAND,50000,0.001
2015,PENNSYLVANIA,2370,0.001
2015,COLORADO,607000,0.001
2015,ALABAMA,120000,0.001
2015,NORTH CAROLINA,97100,0.001
2015,VIRGINIA,214414,0.001
2015,WISCONSIN,134000,0.001
2015,PENNSYLVANIA,116700,0.001
2015,CALIFORNIA,158000,0.001
2015,MASSACHUSETTS,113000,0.001
2015,ARKANSAS,66000,0.001
2016,NORTH CAROLINA,280746.249957888,0.001
2016,MARYLAND,108624.999983706,0.001
2016,PENNSYLVANIA,22119.999996682,0.001
2016,CALIFORNIA,29131.2499956303,0.001
2016,FLORIDA,47399.99999289,0.001
2016,NEW JERSEY,84233.7499873649,0.001
2016,OHIO,136748.999979488,0.001
2016,DISTRICT OF COLUMBIA,5529.9999991705,0.001
2016,OREGON,68137.4999897794,0.001
2016,CALIFORNIA,31599.99999526,0.001
2016,INDIANA,83147.4999875279,0.001
2016,WASHINGTON,118499.999982225,0.001
2016,OKLAHOMA,11158.7499983262,0.001
2016,OHIO,27452.4999958821,0.001
2016,NEW YORK,32982.4999950526,0.001
2016,OHIO,47399.99999289,0.001
2016,NORTH CAROLINA,39499.999994075,0.001
2016,NEW YORK,14812.4999977781,0.001
2016,OHIO,39499.999994075,0.001
2016,TEXAS,64187.4999903719,0.001
2016,MASSACHUSETTS,116524.999982521,0.001
2016,OKLAHOMA,30513.7499954229,0.001
2016,PENNSYLVANIA,14516.2499978226,0.001
2016,LOUISIANA,50559.999992416,0.001
2016,TEXAS,59249.9999911125,0.001
2016,PENNSYLVANIA,69124.9999896313,0.001
2016,NEW YORK,28538.7499957192,0.001
2016,MICHIGAN,63693.7499904459,0.001
2016,CALIFORNIA,31007.4999953489,0.001
2016,NEW JERSEY,8492.49999872613,0.001
2016,CALIFORNIA,53423.7499919864,0.001
2016,TEXAS,160863.74997587,0.001
2016,CONNECTICUT,78703.7499881944,0.001
2016,NORTH CAROLINA,55398.7499916902,0.001
2016,NORTH CAROLINA,69124.9999896313,0.001
2016,OREGON,38611.2499942083,0.001
2016,CALIFORNIA,53324.9999920013,0.001
2016,LOUISIANA,196117.499970582,0.001
2016,VIRGINIA,15503.7499976744,0.001
2016,MARYLAND,92232.4999861651,0.001
2016,MINNESOTA,38117.4999942824,0.001
2016,PENNSYLVANIA,49572.4999925641,0.001
2016,FLORIDA,108921.249983662,0.001
2016,MASSACHUSETTS,53522.4999919716,0.001
2016,CALIFORNIA,16688.7499974967,0.001
2016,COLORADO,49276.2499926086,0.001
2016,WISCONSIN,78012.4999882981,0.001
2016,SOUTH DAKOTA,117216.249982418,0.001
2016,ALABAMA,8689.9999986965,0.001
2016,CALIFORNIA,62212.4999906681,0.001
2016,NEW YORK,66162.4999900756,0.001
2016,LOUISIANA,720.874999891869,0.001
2016,CONNECTICUT,80876.2499878686,0.001
2016,TEXAS,77024.9999884463,0.001
2016,ALABAMA,197499.999970375,0.001
2016,INDIANA,32587.4999951119,0.001
2016,COLORADO,53719.999991942,0.001
2016,MINNESOTA,82949.9999875575,0.001
2016,CALIFORNIA,93812.4999859281,0.001
2016,WASHINGTON,86899.999986965,0.001
2016,NEW JERSEY,2764.99999958525,0.001
2016,OREGON,70161.8749894757,0.001
2016,ARKANSAS,123141.249981529,0.001
2016,INDIANA,115537.499982669,0.001
2016,OKLAHOMA,230087.499965487,0.001
2016,LOUISIANA,17774.9999973338,0.001
2016,FLORIDA,78999.99998815,0.001
2016,INDIANA,14437.2499978344,0.001
2016,OKLAHOMA,17281.2499974078,0.001
2016,FLORIDA,148124.999977781,0.001
2016,IOWA,44437.4999933344,0.001
2016,NEW YORK,79059.2499881411,0.001
2016,CALIFORNIA,229099.999965635,0.001
2016,OREGON,25577.2374961634,0.001
2016,MISSOURI,33179.999995023,0.001
2016,CALIFORNIA,23699.999996445,0.001
2016,ARIZONA,78999.99998815,0.001
2016,NEW JERSEY,88874.9999866688,0.001
2016,GEORGIA,22514.9999966228,0.001
2016,NORTH CAROLINA,227124.999965931,0.001
2016,FLORIDA,18762.4999971856,0.001
2016,SOUTH CAROLINA,7109.9999989335,0.001
2016,NORTH CAROLINA,182687.499972597,0.001
2016,CALIFORNIA,15799.99999763,0.001
2016,CONNECTICUT,222187.499966672,0.001
2016,GEORGIA,4443.74999933344,0.001
2016,OKLAHOMA,61224.9999908163,0.001
2016,TEXAS,23699.999996445,0.001
2016,MASSACHUSETTS,219224.999967116,0.001
2016,FLORIDA,19749.9999970375,0.001
2016,WEST VIRGINIA,47399.99999289,0.001
2016,CONNECTICUT,108427.499983736,0.001
2016,VIRGINIA,124083.324981388,0.001
2016,NEW MEXICO,6023.74999909644,0.001
2016,OKLAHOMA,35056.2499947416,0.001
2016,CONNECTICUT,31599.99999526,0.001
2016,NEBRASKA,47399.99999289,0.001
2016,MASSACHUSETTS,12738.7499980892,0.001
2016,KENTUCKY,17972.4999973041,0.001
2016,PENNSYLVANIA,86011.2499870983,0.001
2016,ILLINOIS,20737.4999968894,0.001
2016,FLORIDA,25674.9999961488,0.001
2016,PENNSYLVANIA,5924.99999911125,0.001
2016,ARIZONA,49374.9999925938,0.001
2016,MONTANA,30612.4999954081,0.001
2016,COLORADO,217546.249967368,0.001
2016,MARYLAND,35549.9999946675,0.001
2016,MISSOURI,15799.99999763,0.001
2016,NORTH CAROLINA,72729.3749890906,0.001
2016,NEW YORK,98769.7499851845,0.001
2016,FLORIDA,16787.4999974819,0.001
2016,ILLINOIS,80974.9999878538,0.001
2016,TEXAS,61224.9999908163,0.001
2016,CONNECTICUT,131633.749980255,0.001
2016,CALIFORNIA,141508.749978774,0.001
2016,ILLINOIS,19552.4999970671,0.001
2016,RHODE ISLAND,108624.999983706,0.001
2016,WISCONSIN,47399.99999289,0.001
2016,NEW YORK,82949.9999875575,0.001
2016,WASHINGTON,15799.99999763,0.001
2016,FLORIDA,164023.749975396,0.001
2016,ALABAMA,97762.4999853356,0.001
2016,PENNSYLVANIA,31599.99999526,0.001
2016,NEW YORK,97762.4999853356,0.001
2016,NEW YORK,33969.9999949045,0.001
2016,SOUTH DAKOTA,117216.249982418,0.001
2016,TEXAS,160172.499975974,0.001
2016,PENNSYLVANIA,19256.2499971116,0.001
2016,MICHIGAN,10862.4999983706,0.001
2016,WASHINGTON,103687.499984447,0.001
2016,KANSAS,59249.9999911125,0.001
2016,FLORIDA,50757.4999923864,0.001
2016,MINNESOTA,67051.2499899423,0.001
2016,ARKANSAS,51349.9999922975,0.001
2016,FLORIDA,70112.4999894831,0.001
2016,NEW JERSEY,124721.249981292,0.001
2016,KANSAS,12738.7499980892,0.001
2016,GEORGIA,24687.4999962969,0.001
2016,NEW YORK,14121.2499978818,0.001
2016,MASSACHUSETTS,54016.2499918976,0.001
2016,VIRGINIA,208362.499968746,0.001
2016,MISSOURI,15799.99999763,0.001
2016,MAINE,77024.9999884463,0.001
2016,TEXAS,101712.499984743,0.001
2016,VIRGINIA,210288.124968457,0.001
2016,OHIO,119191.249982121,0.001
2016,NEW YORK,1678.74999974819,0.001
2016,COLORADO,90356.2499864466,0.001
2016,NEW JERSEY,188612.499971708,0.001
2016,OHIO,25279.999996208,0.001
2016,KANSAS,59249.9999911125,0.001
2016,NORTH CAROLINA,94799.99998578,0.001
2016,NEVADA,74259.999988861,0.001
2016,NORTH CAROLINA,196216.249970568,0.001
2016,NEW JERSEY,44931.2499932603,0.001
2016,INDIANA,31599.99999526,0.001
2016,VIRGINIA,80678.7499878982,0.001
2016,FLORIDA,8393.74999874094,0.001
2016,ILLINOIS,27057.4999959414,0.001
2016,NEW YORK,21329.9999968005,0.001
2016,COLORADO,123239.999981514,0.001
2016,INDIANA,58854.9999911718,0.001
2016,ALABAMA,40981.2499938528,0.001
2016,INDIANA,1974.99999970375,0.001
2016,PENNSYLVANIA,21922.4999967116,0.001
2016,PENNSYLVANIA,14812.4999977781,0.001
2016,NEVADA,100724.999984891,0.001
2016,ARKANSAS,99737.4999850394,0.001
2016,FLORIDA,15799.99999763,0.001
2016,CONNECTICUT,119684.999982047,0.001
2016,TEXAS,45424.9999931863,0.001
2016,MINNESOTA,59249.9999911125,0.001
2016,NEW YORK,78999.99998815,0.001
2016,ALABAMA,124424.999981336,0.001
2016,OKLAHOMA,111587.499983262,0.001
2016,NEW YORK,98749.9999851875,0.001
2016,WEST VIRGINIA,15799.99999763,0.001
2016,NEW YORK,10279.874998458,0.001
2016,OHIO,69717.4999895424,0.001
2016,NORTH CAROLINA,46906.2499929641,0.001
2016,TEXAS,30414.9999954378,0.001
2016,ILLINOIS,56089.9999915865,0.001
2016,MINNESOTA,94898.7499857652,0.001
2016,NEW YORK,78999.99998815,0.001
2016,NEW JERSEY,7899.999998815,0.001
2016,MARYLAND,27057.4999959414,0.001
2016,MASSACHUSETTS,47399.99999289,0.001
2016,CALIFORNIA,56978.7499914532,0.001
2016,OHIO,2666.24999960006,0.001
2016,TEXAS,129559.999980566,0.001
2016,MARYLAND,1757.74999973634,0.001
2016,TEXAS,24588.7499963117,0.001
2016,PENNSYLVANIA,98749.9999851875,0.001
2016,LOUISIANA,178737.499973189,0.001
2016,NEW YORK,78999.99998815,0.001
2016,PENNSYLVANIA,94799.99998578,0.001
2016,NEW YORK,37524.9999943713,0.001
2016,OHIO,84727.4999872909,0.001
2016,MARYLAND,77024.9999884463,0.001
2016,FLORIDA,26267.4999960599,0.001
2016,NEW JERSEY,119586.249982062,0.001
2016,WEST VIRGINIA,13331.2499980003,0.001
2016,HAWAII,231074.999965339,0.001
2016,IDAHO,11454.9999982818,0.001
2016,COLORADO,98898.1249851653,0.001
2016,TEXAS,41474.9999937788,0.001
2016,NORTH CAROLINA,31599.99999526,0.001
2016,MAINE,56879.999991468,0.001
2016,GEORGIA,152371.249977144,0.001
2016,CALIFORNIA,15306.2499977041,0.001
2016,MISSOURI,182687.499972597,0.001
2016,MICHIGAN,70072.9999894891,0.001
2016,NEW YORK,28538.7499957192,0.001
2016,CALIFORNIA,59249.9999911125,0.001
2016,VIRGINIA,92034.9999861947,0.001
2016,FLORIDA,2764.99999958525,0.001
2016,TEXAS,122449.999981633,0.001
2016,NEW YORK,44437.4999933344,0.001
2016,MASSACHUSETTS,49078.7499926382,0.001
2016,CALIFORNIA,69322.4999896016,0.001
2016,NORTH CAROLINA,20737.4999968894,0.001
2016,LOUISIANA,17774.9999973338,0.001
2016,OKLAHOMA,127387.499980892,0.001
2016,SOUTH CAROLINA,29624.9999955563,0.001
2016,OREGON,45424.9999931863,0.001
2016,IOWA,148124.999977781,0.001
2016,NEW YORK,168171.249974774,0.001
2016,VIRGINIA,69124.9999896313,0.001
2016,OHIO,293287.499956007,0.001
2016,GEORGIA,85912.4999871131,0.001
2016,ILLINOIS,135188.749979722,0.001
2016,OHIO,41474.9999937788,0.001
2016,ILLINOIS,52139.999992179,0.001
2016,OHIO,168862.499974671,0.001
2016,NORTH CAROLINA,57274.9999914088,0.001
2016,TENNESSEE,29229.9999956155,0.001
2016,KANSAS,155037.499976744,0.001
2016,NORTH CAROLINA,280153.749957977,0.001
2016,TENNESSEE,34562.4999948156,0.001
2016,NEW YORK,12541.2499981188,0.001
2016,FLORIDA,110007.499983499,0.001
2016,CALIFORNIA,22909.9999965635,0.001
2016,ALABAMA,17972.4999973041,0.001
2016,VIRGINIA,98749.9999851875,0.001
2016,CALIFORNIA,106452.499984032,0.001
2016,RHODE ISLAND,55299.999991705,0.001
2016,MASSACHUSETTS,31599.99999526,0.001
2016,FLORIDA,6813.74999897794,0.001
2016,CONNECTICUT,80876.2499878686,0.001
2016,PENNSYLVANIA,4739.999999289,0.001
2016,TEXAS,59941.2499910088,0.001
2016,INDIANA,134299.999979855,0.001
2016,KANSAS,19749.9999970375,0.001
2016,GEORGIA,215966.249967605,0.001
2016,MICHIGAN,146149.999978078,0.001
2016,NORTH CAROLINA,101712.499984743,0.001
2016,ALABAMA,54312.4999918531,0.001
2016,ALABAMA,54312.4999918531,0.001
2016,NORTH CAROLINA,8294.99999875575,0.001
2016,GEORGIA,39006.2499941491,0.001
2016,CALIFORNIA,59644.9999910533,0.001
2016,SOUTH CAROLINA,49473.7499925789,0.001
2016,INDIANA,83147.4999875279,0.001
2016,PENNSYLVANIA,27057.4999959414,0.001
2016,ALABAMA,50362.4999924456,0.001
2016,FLORIDA,72482.4999891276,0.001
2016,INDIANA,97268.7499854097,0.001
2016,TEXAS,14812.4999977781,0.001
2016,TEXAS,14911.2499977633,0.001
2016,KANSAS,31432.1249952852,0.001
2016,MICHIGAN,64681.2499902978,0.001
2016,ILLINOIS,146248.749978063,0.001
2016,VIRGINIA,102403.749984639,0.001
2016,PENNSYLVANIA,26958.7499959562,0.001
2016,PENNSYLVANIA,81962.4999877056,0.001
2016,TEXAS,200659.999969901,0.001
2016,ARKANSAS,65174.9999902238,0.001
2016,MARYLAND,20539.999996919,0.001
2016,WISCONSIN,53324.9999920013,0.001
2016,FLORIDA,159382.499976093,0.001
2016,NEW YORK,113562.499982966,0.001
2016,ILLINOIS,25477.4999961784,0.001
2016,ARKANSAS,25674.9999961488,0.001
2016,COLORADO,7702.49999884462,0.001
2016,MASSACHUSETTS,88874.9999866688,0.001
2016,VIRGINIA,33179.999995023,0.001
2016,FLORIDA,129362.499980596,0.001
2016,CALIFORNIA,282918.749957562,0.001
2016,ILLINOIS,551074.374917339,0.001
2016,MICHIGAN,21724.9999967413,0.001
2016,ALABAMA,12738.7499980892,0.001
2016,MINNESOTA,27452.4999958821,0.001
2016,CONNECTICUT,24687.4999962969,0.001
2016,INDIANA,67149.9999899275,0.001
2016,CALIFORNIA,82949.9999875575,0.001
2016,PENNSYLVANIA,138249.999979263,0.001
2016,MISSOURI,64187.4999903719,0.001
2016,OREGON,19453.7499970819,0.001
2016,IDAHO,12343.7499981484,0.001
2016,PENNSYLVANIA,46412.4999930381,0.001
2016,MINNESOTA,29723.7499955414,0.001
2016,VIRGINIA,46412.4999930381,0.001
2016,INDIANA,97268.7499854097,0.001
2016,CALIFORNIA,48703.4999926945,0.001
2016,CALIFORNIA,55299.999991705,0.001
2016,SOUTH CAROLINA,39499.999994075,0.001
2016,TENNESSEE,57176.2499914236,0.001
2016,VIRGINIA,21724.9999967413,0.001
2016,MICHIGAN,47004.9999929493,0.001
2016,WISCONSIN,14618.9499978072,0.001
2016,PENNSYLVANIA,59249.9999911125,0.001
2016,LOUISIANA,88400.9999867399,0.001
2016,CALIFORNIA,126202.49998107,0.001
2016,ARIZONA,5628.74999915569,0.001
2016,IOWA,5924.99999911125,0.001
2016,TEXAS,96774.9999854838,0.001
2016,OHIO,29624.9999955563,0.001
2016,NEW YORK,234037.499964894,0.001
2016,TEXAS,50362.4999924456,0.001
2016,MASSACHUSETTS,45819.999993127,0.001
2016,CALIFORNIA,47893.7499928159,0.001
2016,CONNECTICUT,80876.2499878686,0.001
2016,FLORIDA,37278.1249944083,0.001
2016,NORTH DAKOTA,106946.249983958,0.001
2016,WISCONSIN,133312.499980003,0.001
2016,MARYLAND,72581.2499891128,0.001
2016,ARIZONA,49967.4999925049,0.001
2016,TEXAS,54411.2499918383,0.001
2016,SOUTH DAKOTA,79602.3749880597,0.001
2016,OREGON,49967.4999925049,0.001
2016,WASHINGTON,16886.2499974671,0.001
2016,NEVADA,98749.9999851875,0.001
2016,MINNESOTA,8423.37499873649,0.001
2016,NEW JERSEY,26662.4999960006,0.001
2016,NEW YORK,9479.999998578,0.001
2016,MICHIGAN,35056.2499947416,0.001
2016,CONNECTICUT,125708.749981144,0.001
2016,KENTUCKY,74062.4999888906,0.001
2016,ILLINOIS,26662.4999960006,0.001
2016,MINNESOTA,27649.9999958525,0.001
2016,LOUISIANA,50559.999992416,0.001
2016,TEXAS,124918.749981262,0.001
2016,CONNECTICUT,86801.2499869798,0.001
2016,NEW YORK,180712.499972893,0.001
2016,TEXAS,63298.7499905052,0.001
2016,OREGON,124424.999981336,0.001
2016,NORTH CAROLINA,31599.99999526,0.001
2016,FLORIDA,15799.99999763,0.001
2016,COLORADO,276499.999958525,0.001
2016,CALIFORNIA,121462.499981781,0.001
2016,ALABAMA,151117.124977332,0.001
