year,state,income,weights
2014,NEW MEXICO,71063.9575618056,0.001
2014,COLORADO,107096.386748073,0.001
2014,MINNESOTA,16815.1336202582,0.001
2014,TEXAS,75367.8310479432,0.001
2014,MISSISSIPPI,37033.3299969973,0.001
2014,FLORIDA,68061.2551296167,0.001
2014,ILLINOIS,31928.7358622761,0.001
2014,LOUISIANA,24421.9797818036,0.001
2014,MICHIGAN,19417.4757281553,0.001
2014,INDIANA,94084.6762085877,0.001
2014,MINNESOTA,180162.145931338,0.001
2014,TEXAS,52046.8421579422,0.001
2014,KENTUCKY,76669.0021018917,0.001
2014,TEXAS,14593.1338204384,0.001
2014,PENNSYLVANIA,69462.5162646382,0.001
2014,CALIFORNIA,132118.907016315,0.001
2014,MINNESOTA,22019.8178360524,0.001
2014,WISCONSIN,30627.5648083275,0.001
2014,NORTH CAROLINA,25522.9706736063,0.001
2014,OHIO,16014.4129716745,0.001
2014,CALIFORNIA,45044.5400860775,0.001
2014,INDIANA,55049.5445901311,0.001
2014,NEW HAMPSHIRE,79071.1640476429,0.001
2014,TEXAS,60054.0486437794,0.001
2014,TEXAS,35031.528375538,0.001
2014,GEORGIA,10309.2783505155,0.001
2014,NEVADA,191172.054849364,0.001
2014,KANSAS,18016.2145931338,0.001
2014,GEORGIA,7706.93624261836,0.001
2014,MISSOURI,182213.992593334,0.001
2014,MISSOURI,38915.0235211691,0.001
2014,ILLINOIS,12271.0439395456,0.001
2014,NEW YORK,12511.2601341207,0.001
2014,NORTH CAROLINA,65058.5526974277,0.001
2014,TEXAS,36032.4291862676,0.001
2014,ILLINOIS,66059.4535081574,0.001
2014,MICHIGAN,120008.007206486,0.001
2014,OHIO,121389.250325293,0.001
2014,ALABAMA,65058.5526974277,0.001
2014,NEW YORK,40036.0324291863,0.001
2014,WASHINGTON,70063.056751076,0.001
2014,FLORIDA,110099.089180262,0.001
2014,NEW YORK,165148.633770393,0.001
2014,MASSACHUSETTS,140126.113502152,0.001
2014,CALIFORNIA,169152.237013312,0.001
2014,VIRGINIA,2001.80162145931,0.001
2014,CALIFORNIA,53047.7429686718,0.001
2014,CALIFORNIA,80672.6053448104,0.001
2014,WASHINGTON,125412.871584426,0.001
2014,IOWA,94985.4869382444,0.001
2014,FLORIDA,20018.0162145931,0.001
2014,NEW MEXICO,135121.609448504,0.001
2014,FLORIDA,65659.0931838655,0.001
2014,MISSISSIPPI,86077.4697227505,0.001
2014,MICHIGAN,127164.448003203,0.001
2014,GEORGIA,27024.3218897007,0.001
2014,GEORGIA,46041.4372935642,0.001
2014,MAINE,3202.8825943349,0.001
2014,MARYLAND,60054.0486437794,0.001
2014,ALABAMA,65058.5526974277,0.001
2014,NEW JERSEY,125613.051746572,0.001
2014,MAINE,3202.8825943349,0.001
2014,MARYLAND,137123.411069963,0.001
2014,INDIANA,64257.832048844,0.001
2014,TEXAS,156140.526473826,0.001
2014,WEST VIRGINIA,37533.7804023621,0.001
2014,GEORGIA,147132.41917726,0.001
2014,MASSACHUSETTS,132118.907016315,0.001
2014,PENNSYLVANIA,32028.825943349,0.001
2014,TEXAS,65358.8229406466,0.001
2014,WYOMING,60554.4990491442,0.001
2014,KENTUCKY,54949.4545090582,0.001
2014,NEVADA,43238.9150235212,0.001
2014,CALIFORNIA,176158.54268842,0.001
2014,VIRGINIA,177159.443499149,0.001
2014,NEVADA,43238.9150235212,0.001
2014,VIRGINIA,179661.695525973,0.001
2014,MINNESOTA,55049.5445901311,0.001
2014,WASHINGTON,125412.871584426,0.001
2014,ILLINOIS,64858.3725352818,0.001
2014,MICHIGAN,20918.8269442498,0.001
2014,NEVADA,20018.0162145931,0.001
2014,COLORADO,85076.5689120208,0.001
2014,TENNESSEE,183064.758282454,0.001
2014,NEW YORK,131118.006205585,0.001
2014,CALIFORNIA,83274.9474527074,0.001
2014,NEW YORK,139725.75317786,0.001
2014,COLORADO,33630.2672405165,0.001
2014,NEW YORK,9008.10729656691,0.001
2014,GEORGIA,48093.28395556,0.001
2014,VERMONT,56150.5354819338,0.001
2014,NEW YORK,89080.1721549395,0.001
2014,TEXAS,12511.2601341207,0.001
2014,ILLINOIS,89280.3523170854,0.001
2014,CALIFORNIA,85076.5689120208,0.001
2014,GEORGIA,44039.6356721049,0.001
2014,OHIO,34030.6275648083,0.001
2014,ILLINOIS,140126.113502152,0.001
2014,NEW YORK,139725.75317786,0.001
2014,MASSACHUSETTS,19817.8360524472,0.001
2014,NEW YORK,200180.162145931,0.001
2014,WYOMING,45390.8517665899,0.001
2014,MASSACHUSETTS,116104.49404464,0.001
2014,TEXAS,75367.8310479432,0.001
2014,MISSOURI,50045.0405364828,0.001
2014,INDIANA,66059.4535081574,0.001
2014,ARIZONA,3202.8825943349,0.001
2014,CALIFORNIA,18016.2145931338,0.001
2014,NEW YORK,89080.1721549395,0.001
2014,FLORIDA,16965.2687418677,0.001
2014,MISSOURI,42037.8340506456,0.001
2014,IOWA,59653.6883194875,0.001
2014,WASHINGTON,8307.47672905615,0.001
2014,OHIO,124211.79061155,0.001
2014,FLORIDA,76068.4616154539,0.001
2014,ILLINOIS,39335.4018616755,0.001
2014,MAINE,71063.9575618056,0.001
2014,MICHIGAN,12010.8097287559,0.001
2014,TEXAS,90081.0729656691,0.001
2014,OREGON,26423.7814032629,0.001
2014,OHIO,125112.601341207,0.001
2014,PENNSYLVANIA,58852.9676709038,0.001
2014,CALIFORNIA,146201.581423281,0.001
2014,PENNSYLVANIA,36833.1498348514,0.001
2014,ARIZONA,10169.1522370133,0.001
2014,GEORGIA,58052.2470223201,0.001
2014,MISSOURI,50045.0405364828,0.001
2014,MISSISSIPPI,11710.539485537,0.001
2014,CALIFORNIA,22620.3583224902,0.001
2014,FLORIDA,63757.3816434791,0.001
2014,VIRGINIA,41937.7439695726,0.001
2014,NEW MEXICO,71063.9575618056,0.001
2014,ARIZONA,11109.9989990992,0.001
2014,ILLINOIS,44339.9059153238,0.001
2014,TENNESSEE,45040.5364828346,0.001
2014,CALIFORNIA,105094.585126614,0.001
2014,FLORIDA,20428.3855469923,0.001
2014,OHIO,124211.79061155,0.001
2014,OREGON,89080.1721549395,0.001
2014,PENNSYLVANIA,42438.1943749374,0.001
2014,PENNSYLVANIA,75127.614853368,0.001
2014,ILLINOIS,6505.85526974277,0.001
2014,MISSISSIPPI,37033.3299969973,0.001
2014,TEXAS,36032.4291862676,0.001
2014,TENNESSEE,60054.0486437794,0.001
2014,COLORADO,45040.5364828346,0.001
2014,GEORGIA,57051.3462115904,0.001
2014,MISSOURI,29326.3937543789,0.001
2014,NORTH CAROLINA,75568.0112100891,0.001
2014,CALIFORNIA,294264.838354519,0.001
2014,TEXAS,70063.056751076,0.001
2014,OHIO,33329.9969972976,0.001
2014,COLORADO,92112.9016114503,0.001
2014,MISSOURI,9008.10729656691,0.001
2014,ARIZONA,93083.7753978581,0.001
2014,NEW YORK,216194.575117606,0.001
2014,CALIFORNIA,23421.078971074,0.001
2014,GEORGIA,48093.28395556,0.001
2014,TEXAS,41637.4737263537,0.001
2014,MINNESOTA,49044.1397257532,0.001
2014,LOUISIANA,11410.2692423181,0.001
2014,DISTRICT OF COLUMBIA,212190.971874687,0.001
2014,MASSACHUSETTS,78070.2632369132,0.001
2014,ILLINOIS,24822.3401060955,0.001
2014,NEW YORK,139725.75317786,0.001
2014,VIRGINIA,75067.5608047243,0.001
2014,MICHIGAN,32329.0961865679,0.001
2014,MICHIGAN,20018.0162145931,0.001
2014,MINNESOTA,64558.1022920629,0.001
2014,NEW YORK,25322.7905114603,0.001
2014,MONTANA,282454.208787909,0.001
2014,IOWA,130117.105394855,0.001
2014,WASHINGTON,8307.47672905615,0.001
2014,TEXAS,43038.7348613752,0.001
2014,MICHIGAN,40036.0324291863,0.001
2014,LOUISIANA,45040.5364828346,0.001
2014,ILLINOIS,81072.9656691022,0.001
2014,MARYLAND,121108.998098288,0.001
2014,ARIZONA,80922.8305474928,0.001
2014,CALIFORNIA,2902.612351116,0.001
2014,NORTH CAROLINA,280.252227004304,0.001
2014,NEW YORK,83074.7672905615,0.001
2014,COLORADO,21319.1872685417,0.001
2014,CALIFORNIA,183264.9384446,0.001
2014,TEXAS,69062.1559403463,0.001
2014,TEXAS,75367.8310479432,0.001
2014,TEXAS,90081.0729656691,0.001
2014,CALIFORNIA,53047.7429686718,0.001
2014,NEW YORK,40036.0324291863,0.001
2014,NEW YORK,19417.4757281553,0.001
2014,NEW YORK,42037.8340506456,0.001
2014,MICHIGAN,120008.007206486,0.001
2014,VIRGINIA,21119.0071063958,0.001
2014,ILLINOIS,165148.633770393,0.001
2014,CALIFORNIA,110099.089180262,0.001
2014,MONTANA,12010.8097287559,0.001
2014,GEORGIA,42037.8340506456,0.001
2014,ARIZONA,101090.981883695,0.001
2014,PENNSYLVANIA,50045.0405364828,0.001
2014,MICHIGAN,70163.1468321489,0.001
2014,KENTUCKY,2201.98178360524,0.001
2014,ARIZONA,35531.9787809028,0.001
2014,TEXAS,31128.0152136923,0.001
2014,NEBRASKA,58060.2542288059,0.001
2014,MINNESOTA,70163.1468321489,0.001
2014,TEXAS,75367.8310479432,0.001
2014,MICHIGAN,33530.1771594435,0.001
2014,MISSISSIPPI,37033.3299969973,0.001
2014,SOUTH CAROLINA,50445.4008607747,0.001
2014,TEXAS,160144.129716745,0.001
2014,MASSACHUSETTS,36432.7895105595,0.001
2014,WASHINGTON,89080.1721549395,0.001
2014,PENNSYLVANIA,42438.1943749374,0.001
2014,ILLINOIS,98688.8199379442,0.001
2014,CALIFORNIA,44640.1761585427,0.001
2014,FLORIDA,61054.9494545091,0.001
2014,TEXAS,75367.8310479432,0.001
2014,ARIZONA,3202.8825943349,0.001
2014,ALABAMA,65058.5526974277,0.001
2014,NEW JERSEY,120108.097287559,0.001
2014,MISSOURI,24021.6194575118,0.001
2014,CALIFORNIA,176258.632769493,0.001
2014,ILLINOIS,55049.5445901311,0.001
2014,CALIFORNIA,66960.264237814,0.001
2014,UTAH,12010.8097287559,0.001
2014,CALIFORNIA,141427.284556101,0.001
2014,ILLINOIS,150145.130617556,0.001
2014,FLORIDA,39835.8522670403,0.001
2014,INDIANA,23070.7636873186,0.001
2014,TENNESSEE,17015.3137824042,0.001
2014,ILLINOIS,32529.2763487138,0.001
2014,NORTH CAROLINA,23020.7186467821,0.001
2014,ARIZONA,45540.9868881994,0.001
2014,CALIFORNIA,27925.1326193574,0.001
2014,ARKANSAS,138324.492042839,0.001
2014,OHIO,34030.6275648083,0.001
2014,MINNESOTA,70163.1468321489,0.001
2014,NEW YORK,90081.0729656691,0.001
2014,TENNESSEE,101191.071964768,0.001
2014,COLORADO,35031.528375538,0.001
2014,MISSOURI,38915.0235211691,0.001
2014,SOUTH CAROLINA,46341.7075367831,0.001
2014,WISCONSIN,19217.2955660094,0.001
2014,TEXAS,51546.3917525773,0.001
2014,ILLINOIS,38034.230807727,0.001
2014,MINNESOTA,64558.1022920629,0.001
2014,NEW YORK,55049.5445901311,0.001
2014,ILLINOIS,189440.496446802,0.001
2014,KENTUCKY,70463.4170753678,0.001
2014,WYOMING,60554.4990491442,0.001
2014,OHIO,19617.6558903013,0.001
2014,CALIFORNIA,29526.5739165249,0.001
2014,ARIZONA,51045.9413472125,0.001
2014,ILLINOIS,39335.4018616755,0.001
2014,PENNSYLVANIA,917826.043439095,0.001
2014,CONNECTICUT,78991.0919827845,0.001
2014,GEORGIA,31728.5557001301,0.001
2014,ILLINOIS,9008.10729656691,0.001
2014,NEW YORK,83078.7708938044,0.001
2014,UTAH,47042.3381042939,0.001
2014,ILLINOIS,72565.3087779001,0.001
2014,NEW MEXICO,135121.609448504,0.001
2014,GEORGIA,35531.9787809028,0.001
2014,OHIO,35031.528375538,0.001
2014,TENNESSEE,11910.7196476829,0.001
2014,OHIO,103292.963667301,0.001
2014,CALIFORNIA,41036.9332399159,0.001
2014,CALIFORNIA,7006.3056751076,0.001
2014,NEW YORK,216194.575117606,0.001
2014,MARYLAND,51246.1215093584,0.001
2014,NEW YORK,20018.0162145931,0.001
2014,NEW YORK,109598.638774897,0.001
2014,SOUTH CAROLINA,50445.4008607747,0.001
2014,OHIO,30527.4747272545,0.001
2014,GEORGIA,40036.0324291863,0.001
2014,MARYLAND,71864.6782103894,0.001
2014,PENNSYLVANIA,42438.1943749374,0.001
2014,ALABAMA,900.810729656691,0.001
2014,OREGON,20018.0162145931,0.001
2014,GEORGIA,58052.2470223201,0.001
2014,OREGON,26423.7814032629,0.001
2014,KENTUCKY,98588.7298568712,0.001
2014,GEORGIA,44039.6356721049,0.001
2014,NEW YORK,12811.5303773396,0.001
2014,NEW JERSEY,26523.8714843359,0.001
2014,NORTH CAROLINA,16414.7732959664,0.001
2014,CALIFORNIA,66960.264237814,0.001
2014,TEXAS,35792.2129916925,0.001
2014,CALIFORNIA,175157.64187769,0.001
2014,CALIFORNIA,176258.632769493,0.001
2014,WYOMING,8607.74697227505,0.001
2014,VIRGINIA,75067.5608047243,0.001
2014,TEXAS,70063.056751076,0.001
2014,CALIFORNIA,89480.5324792313,0.001
2014,KENTUCKY,53548.1933740366,0.001
2014,ARIZONA,80922.8305474928,0.001
2014,CALIFORNIA,7006.3056751076,0.001
2014,VIRGINIA,58052.2470223201,0.001
2014,NEW JERSEY,50845.7611850666,0.001
2014,NEW JERSEY,200980.882794515,0.001
2014,IOWA,37984.1857671905,0.001
2014,TEXAS,114603.142828546,0.001
2014,OHIO,42938.6447803023,0.001
2014,TENNESSEE,164147.732959664,0.001
2014,TENNESSEE,11910.7196476829,0.001
2014,KENTUCKY,70463.4170753678,0.001
2014,COLORADO,93584.2258032229,0.001
2014,TEXAS,12511.2601341207,0.001
2014,PENNSYLVANIA,55049.5445901311,0.001
2014,ARIZONA,61054.9494545091,0.001
2014,ILLINOIS,39335.4018616755,0.001
2014,CALIFORNIA,162246.021419277,0.001
2014,ARKANSAS,21869.682714443,0.001
2014,CALIFORNIA,3603.24291862676,0.001
2014,TEXAS,70063.056751076,0.001
2014,FLORIDA,61655.4899409469,0.001
2014,WISCONSIN,30627.5648083275,0.001
2014,TEXAS,51546.3917525773,0.001
2014,NEW YORK,131118.006205585,0.001
2014,NEW JERSEY,27224.5020518467,0.001
2014,CALIFORNIA,10509.4585126614,0.001
2014,NEW MEXICO,135121.609448504,0.001
2014,VIRGINIA,18016.2145931338,0.001
2014,MICHIGAN,82874.5871284156,0.001
2014,PENNSYLVANIA,18016.2145931338,0.001
2014,FLORIDA,28125.3127815034,0.001
2014,FLORIDA,61054.9494545091,0.001
2014,IOWA,130117.105394855,0.001
2014,ILLINOIS,39335.4018616755,0.001
2014,FLORIDA,8007.20648583725,0.001
2014,IOWA,94985.4869382444,0.001
2014,NEW YORK,454408.968071264,0.001
2014,SOUTH CAROLINA,46441.7976178561,0.001
2014,MASSACHUSETTS,97087.3786407767,0.001
2014,TENNESSEE,50145.1306175558,0.001
2014,NORTH CAROLINA,15013.5121609449,0.001
2014,OKLAHOMA,133620.258232409,0.001
2014,CALIFORNIA,46942.2480232209,0.001
2014,VIRGINIA,15013.5121609449,0.001
2014,TEXAS,52046.8421579422,0.001
2014,IOWA,107596.837153438,0.001
2014,NORTH CAROLINA,12110.8998098288,0.001
2014,MICHIGAN,33530.1771594435,0.001
2014,PENNSYLVANIA,9008.10729656691,0.001
2014,GEORGIA,57051.3462115904,0.001
2014,FLORIDA,1000.90081072966,0.001
2014,MINNESOTA,70163.1468321489,0.001
2014,GEORGIA,147132.41917726,0.001
2014,TEXAS,107096.386748073,0.001
2014,CALIFORNIA,89480.5324792313,0.001
2014,TEXAS,141727.554799319,0.001
2014,CALIFORNIA,4.00360324291863,0.001
2014,CALIFORNIA,29526.5739165249,0.001
2014,MINNESOTA,7306.57591832649,0.001
2014,HAWAII,134120.708637774,0.001
2014,FLORIDA,1000.90081072966,0.001
2014,OHIO,42938.6447803023,0.001
2014,CALIFORNIA,16014.4129716745,0.001
2014,TEXAS,34030.6275648083,0.001
2014,MISSISSIPPI,82974.6772094885,0.001
2014,MICHIGAN,22019.8178360524,0.001
2014,FLORIDA,24021.6194575118,0.001
2014,PENNSYLVANIA,55049.5445901311,0.001
2014,ALABAMA,50045.0405364828,0.001
2014,NEW YORK,73466.1195075568,0.001
2014,FLORIDA,60754.6792112902,0.001
2014,OKLAHOMA,105595.035531979,0.001
2014,ILLINOIS,38034.230807727,0.001
2014,CALIFORNIA,60754.6792112902,0.001
2014,TEXAS,20018.0162145931,0.001
2014,NORTH CAROLINA,280.252227004304,0.001
2014,MISSOURI,194374.937443699,0.001
2014,SOUTH CAROLINA,103092.783505155,0.001
2014,CALIFORNIA,162246.021419277,0.001
2014,NORTH CAROLINA,16024.4219797818,0.001
2014,CALIFORNIA,134120.708637774,0.001
2014,FLORIDA,5204.68421579422,0.001
2014,NEW YORK,29026.12351116,0.001
2014,NEVADA,43238.9150235212,0.001
2014,GEORGIA,46041.4372935642,0.001
2014,TENNESSEE,47142.4281853668,0.001
2014,CALIFORNIA,35031.528375538,0.001
2014,CONNECTICUT,80072.0648583726,0.001
2014,TENNESSEE,59557.6018416575,0.001
2014,CALIFORNIA,10509.4585126614,0.001
2014,KENTUCKY,2201.98178360524,0.001
2014,ILLINOIS,16214.5931338204,0.001
2014,GEORGIA,15013.5121609449,0.001
2014,TEXAS,311980.782704434,0.001
2014,TEXAS,24021.6194575118,0.001
2014,CONNECTICUT,25022.5202682414,0.001
2014,NEW YORK,29026.12351116,0.001
2014,NORTH CAROLINA,12210.9898909018,0.001
2014,MICHIGAN,82874.5871284156,0.001
2014,INDIANA,25022.5202682414,0.001
2014,FLORIDA,46041.4372935642,0.001
2014,ARKANSAS,138324.492042839,0.001
2014,VIRGINIA,77069.3624261836,0.001
2014,OHIO,34030.6275648083,0.001
2014,COLORADO,107096.386748073,0.001
2014,WASHINGTON,105094.585126614,0.001
2014,GEORGIA,57051.3462115904,0.001
2014,NEW HAMPSHIRE,99289.360424382,0.001
2014,VIRGINIA,12110.8998098288,0.001
2014,WEST VIRGINIA,11410.2692423181,0.001
2014,GEORGIA,26523.8714843359,0.001
2014,GEORGIA,8707.83705334801,0.001
2014,NORTH CAROLINA,65058.5526974277,0.001
2014,NEW YORK,225202.682414173,0.001
2014,GEORGIA,35531.9787809028,0.001
2014,ALABAMA,80072.0648583726,0.001
2014,TEXAS,31128.0152136923,0.001
2014,TEXAS,24021.6194575118,0.001
2014,KENTUCKY,141026.924231809,0.001
2014,FLORIDA,8407.56681012912,0.001
2014,WASHINGTON,125412.871584426,0.001
2014,MICHIGAN,12511.2601341207,0.001
2014,OHIO,16014.4129716745,0.001
2014,CALIFORNIA,27574.817335602,0.001
2014,MINNESOTA,70163.1468321489,0.001
2014,CALIFORNIA,169152.237013312,0.001
2014,OHIO,61255.129616655,0.001
2014,ARKANSAS,138324.492042839,0.001
2014,TEXAS,311980.782704434,0.001
2014,TEXAS,65358.8229406466,0.001
2014,PENNSYLVANIA,14813.3319987989,0.001
2014,LOUISIANA,14412.9716745071,0.001
2014,WISCONSIN,88079.2713442098,0.001
2014,CALIFORNIA,47943.1488339506,0.001
2014,CALIFORNIA,136122.510259233,0.001
2014,VIRGINIA,41937.7439695726,0.001
2014,OREGON,52046.8421579422,0.001
2014,NORTH CAROLINA,136122.510259233,0.001
2014,TEXAS,160144.129716745,0.001
2014,WASHINGTON,89080.1721549395,0.001
2014,MISSOURI,35231.7085376839,0.001
2014,MARYLAND,137123.411069963,0.001
2014,NEW YORK,52046.8421579422,0.001
2014,CALIFORNIA,110099.089180262,0.001
2014,GEORGIA,137723.951556401,0.001
2014,TEXAS,12010.8097287559,0.001
2014,INDIANA,21018.9170253228,0.001
2014,SOUTH CAROLINA,78030.227204484,0.001
2014,TENNESSEE,14913.4220798719,0.001
2014,ILLINOIS,140126.113502152,0.001
2014,MONTANA,282454.208787909,0.001
2014,TEXAS,175157.64187769,0.001
2014,IOWA,107596.837153438,0.001
2014,NEVADA,43238.9150235212,0.001
2014,LOUISIANA,24421.9797818036,0.001
2014,PENNSYLVANIA,14813.3319987989,0.001
2014,KENTUCKY,8207.38664798319,0.001
2014,ILLINOIS,12010.8097287559,0.001
2014,OHIO,33329.9969972976,0.001
2014,MARYLAND,121108.998098288,0.001
2014,MONTANA,12010.8097287559,0.001
2014,NEW JERSEY,91081.9737763988,0.001
2014,LOUISIANA,20418.376538885,0.001
2014,MICHIGAN,120008.007206486,0.001
2014,TEXAS,57862.0758682815,0.001
2014,WISCONSIN,83375.0375337804,0.001
2014,MICHIGAN,47522.7704934441,0.001
2014,NEW YORK,1473325.99339405,0.001
2014,TEXAS,114603.142828546,0.001
2014,TEXAS,60054.0486437794,0.001
2014,TEXAS,100090.081072966,0.001
2014,FLORIDA,305775.19767791,0.001
2014,NEW JERSEY,144530.077069362,0.001
2014,TENNESSEE,183064.758282454,0.001
2014,MISSOURI,67060.354318887,0.001
2014,PENNSYLVANIA,23020.7186467821,0.001
2014,VIRGINIA,90581.5233710339,0.001
2014,TEXAS,88079.2713442098,0.001
2014,TEXAS,420448.403563207,0.001
2014,KENTUCKY,152136.923230908,0.001
2014,CALIFORNIA,18516.6649984987,0.001
2014,MISSOURI,50045.0405364828,0.001
2014,WEST VIRGINIA,18416.5749174257,0.001
2014,ILLINOIS,150145.130617556,0.001
2014,VIRGINIA,142027.825042538,0.001
2014,VIRGINIA,200680.612551296,0.001
2014,UTAH,70063.056751076,0.001
2014,TENNESSEE,82073.8664798319,0.001
2014,MASSACHUSETTS,97087.3786407767,0.001
2014,CALIFORNIA,87078.3705334801,0.001
2014,MISSOURI,38915.0235211691,0.001
2014,PENNSYLVANIA,100490.441397258,0.001
2014,FLORIDA,16965.2687418677,0.001
2014,COLORADO,21619.4575117606,0.001
2014,FLORIDA,195175.658092283,0.001
2014,FLORIDA,110099.089180262,0.001
2014,ILLINOIS,5504.95445901311,0.001
2014,FLORIDA,77469.7227504754,0.001
2014,PENNSYLVANIA,63977.5798218397,0.001
2014,NEVADA,43238.9150235212,0.001
2014,TEXAS,31027.9251326194,0.001
2014,PENNSYLVANIA,917826.043439095,0.001
2014,OHIO,74266.8401561405,0.001
2014,IOWA,107596.837153438,0.001
2014,OHIO,33329.9969972976,0.001
2014,FLORIDA,39835.8522670403,0.001
2014,KANSAS,224301.871684516,0.001
2014,MASSACHUSETTS,82073.8664798319,0.001
2014,WISCONSIN,101591.43228906,0.001
2014,OHIO,64057.651886698,0.001
2014,WYOMING,60554.4990491442,0.001
2014,OHIO,42938.6447803023,0.001
2014,NEW YORK,19417.4757281553,0.001
2014,FLORIDA,371934.74126714,0.001
2014,SOUTH CAROLINA,76068.4616154539,0.001
2014,VIRGINIA,118606.746071464,0.001
2014,WISCONSIN,30627.5648083275,0.001
2014,TEXAS,40036.0324291863,0.001
2014,WEST VIRGINIA,18416.5749174257,0.001
2014,IOWA,48043.2389150235,0.001
2014,VIRGINIA,118606.746071464,0.001
2014,CALIFORNIA,175157.64187769,0.001
2014,TEXAS,57451.7065358823,0.001
2014,CALIFORNIA,7006.3056751076,0.001
2014,PENNSYLVANIA,55049.5445901311,0.001
2014,WYOMING,45390.8517665899,0.001
2014,VIRGINIA,21119.0071063958,0.001
2014,OHIO,103292.963667301,0.001
2014,COLORADO,92112.9016114503,0.001
2014,CALIFORNIA,31728.5557001301,0.001
2014,NEW YORK,29026.12351116,0.001
2014,COLORADO,74266.8401561405,0.001
2014,TEXAS,1538985.08657792,0.001
2014,NORTH CAROLINA,75568.0112100891,0.001
2014,CALIFORNIA,18016.2145931338,0.001
2014,TEXAS,38334.5010509459,0.001
2014,TENNESSEE,101191.071964768,0.001
2014,MISSOURI,67060.354318887,0.001
2014,ILLINOIS,108887.999199279,0.001
2014,NORTH CAROLINA,130017.015313782,0.001
2014,ILLINOIS,108887.999199279,0.001
2014,VIRGINIA,76068.4616154539,0.001
2014,ILLINOIS,16214.5931338204,0.001
2014,MINNESOTA,102822.540286258,0.001
2014,COLORADO,21519.3674306876,0.001
2014,ALABAMA,40236.2125913322,0.001
2014,LOUISIANA,17215.4939445501,0.001
2014,COLORADO,35031.528375538,0.001
2014,CALIFORNIA,67160.44439996,0.001
2014,MISSISSIPPI,67060.354318887,0.001
2014,CALIFORNIA,152136.923230908,0.001
2014,ARIZONA,117109.398458613,0.001
2014,VIRGINIA,82073.8664798319,0.001
2014,MICHIGAN,127164.448003203,0.001
2014,VIRGINIA,21719.5475928336,0.001
2014,NEW YORK,38034.230807727,0.001
2014,COLORADO,45040.5364828346,0.001
2014,MINNESOTA,41537.3836452808,0.001
2014,CALIFORNIA,178860.97487739,0.001
2014,VIRGINIA,18016.2145931338,0.001
2014,IOWA,155840.256230608,0.001
2014,TEXAS,53047.7429686718,0.001
2014,COLORADO,117245.520968872,0.001
2014,VIRGINIA,18016.2145931338,0.001
2014,NEW HAMPSHIRE,46041.4372935642,0.001
2014,ARIZONA,55049.5445901311,0.001
2014,TEXAS,79071.1640476429,0.001
2014,ARIZONA,45540.9868881994,0.001
2014,INDIANA,64257.832048844,0.001
2014,CALIFORNIA,173155.840256231,0.001
2014,CALIFORNIA,175157.64187769,0.001
2014,FLORIDA,55049.5445901311,0.001
2014,TEXAS,43038.7348613752,0.001
2014,ILLINOIS,4804.32389150235,0.001
2014,MICHIGAN,38534.6812130918,0.001
2014,ARKANSAS,88079.2713442098,0.001
2014,MINNESOTA,39335.4018616755,0.001
2014,LOUISIANA,28025.2227004304,0.001
2014,FLORIDA,45240.7166449805,0.001
2014,NEW JERSEY,125613.051746572,0.001
2014,ILLINOIS,108297.467720949,0.001
2014,TEXAS,35031.528375538,0.001
2014,SOUTH CAROLINA,103092.783505155,0.001
2014,FLORIDA,69062.1559403463,0.001
2014,VIRGINIA,177159.443499149,0.001
2014,ARIZONA,33229.9069162246,0.001
2014,TENNESSEE,126113.502151937,0.001
2014,NEW JERSEY,36032.4291862676,0.001
2014,SOUTH CAROLINA,267881.092983685,0.001
2014,INDIANA,25022.5202682414,0.001
2014,MICHIGAN,82874.5871284156,0.001
2014,GEORGIA,40036.0324291863,0.001
2014,COLORADO,57952.1569412471,0.001
2014,NEW YORK,66559.9039135222,0.001
2014,MISSOURI,107696.927234511,0.001
2014,OHIO,42938.6447803023,0.001
2014,INDIANA,55049.5445901311,0.001
2014,TEXAS,156140.526473826,0.001
2014,ALABAMA,40236.2125913322,0.001
2014,WEST VIRGINIA,11410.2692423181,0.001
2014,KENTUCKY,8207.38664798319,0.001
2014,CALIFORNIA,22620.3583224902,0.001
2014,MICHIGAN,71063.9575618056,0.001
2014,OHIO,19617.6558903013,0.001
2014,NEW YORK,23020.7186467821,0.001
2014,PENNSYLVANIA,55049.5445901311,0.001
2014,SOUTH CAROLINA,6305.67510759684,0.001
2014,VIRGINIA,67460.7146431789,0.001
2014,MINNESOTA,49044.1397257532,0.001
2014,TEXAS,50045.0405364828,0.001
2014,CONNECTICUT,39035.1316184566,0.001
2014,VIRGINIA,82073.8664798319,0.001
2014,CALIFORNIA,81173.0557501752,0.001
2014,NEBRASKA,2041.8376538885,0.001
2014,TEXAS,12010.8097287559,0.001
2014,COLORADO,74266.8401561405,0.001
2014,NEW HAMPSHIRE,78770.893804424,0.001
2014,VIRGINIA,12110.8998098288,0.001
2014,VIRGINIA,55950.3553197878,0.001
2014,MICHIGAN,20018.0162145931,0.001
2014,GEORGIA,147132.41917726,0.001
2014,ILLINOIS,66059.4535081574,0.001
2014,CALIFORNIA,175157.64187769,0.001
2014,VIRGINIA,76068.4616154539,0.001
2014,MINNESOTA,7306.57591832649,0.001
2014,INDIANA,65759.1832649385,0.001
2014,CALIFORNIA,31728.5557001301,0.001
2014,NEW YORK,294264.838354519,0.001
2014,VIRGINIA,177159.443499149,0.001
